city,article_title,article_date,article_source,city_source,paragraph_text,keywords_matched,original_count,processed_count,was_shortened,used_sentence_method,segment_count,segment_index
baltimore,LETTER TO US SENATE BANKING COMMITTEE AND US HOUSE FINANCIAL SERVICES COMMITTEE,2021-08-31T00:00:00Z,States News Service,The Baltimore Sun,"Public housing is a critical resource for low-income people across the United States, especially women, those with disabilities, as well as Black, Indigenous, and other people of color. It is crucial to ensuring safe and affordable housing for all, as international human rights standards provide. Yet decades of devastating budget cuts have forced many public housing residents to live in homes made unsafe by lead paint, mold, and disrepair. Alternatives to Section 9, such as the Rental Assistance Demonstration RAD, however, have reduced oversight and protections for residents, and in some cases we have examined in New York City, appear to have led to increased evictions.",affordable housing,4,4,False,True,1,0
baltimore,LETTER TO US SENATE BANKING COMMITTEE AND US HOUSE FINANCIAL SERVICES COMMITTEE,2021-08-31T00:00:00Z,States News Service,The Baltimore Sun,Public Housing is a Crucial Source of Affordable Housing,affordable housing,1,1,False,True,1,0
baltimore,LETTER TO US SENATE BANKING COMMITTEE AND US HOUSE FINANCIAL SERVICES COMMITTEE,2021-08-31T00:00:00Z,States News Service,The Baltimore Sun,"Because rents in public housing are capped at 30 percent of a households income, public housing is a critical source of affordable housing for low-income families. In New York City, for example, public housing comprises over half of the homes which are affordable to extremely low-income tenants, or those making less than 30 percent of the area median.1 Human Rights Watch has been conducting research on public housing for a forthcoming report, and many residents we interviewed testified to the crucial role public housing has played in their own lives. One resident described how the affordability of public housing enabled her late-grandmother to retire. There is no way she would have been able to have that quality of life at the end of her life without public housing, she told Human Rights Watch.",affordable housing,4,4,False,True,1,0
baltimore,LETTER TO US SENATE BANKING COMMITTEE AND US HOUSE FINANCIAL SERVICES COMMITTEE,2021-08-31T00:00:00Z,States News Service,The Baltimore Sun,"Public housing is uniquely able to provide homes that are permanently affordable.2 Affordability guarantees in other supply-side affordable housing programs, such as the Low-Income Housing Tax Credit LIHTC and project-based Section 8 housing, typically expire after a number of years. As a result, over 700,000 homes will see their affordability restrictions expire by 2029, placing thousands of families at risk of displacement.3",affordable housing,2,2,False,True,1,0
baltimore,LETTER TO US SENATE BANKING COMMITTEE AND US HOUSE FINANCIAL SERVICES COMMITTEE,2021-08-31T00:00:00Z,States News Service,The Baltimore Sun,"Human Rights Watch has a forthcoming report about the effects of RAD in New York City, and our research indicates that the program results in the loss of oversight, accountability, and support mechanisms that are important to protect residents human rights. Data provided to Human Rights Watch by the New York City Housing Authority NYCHA also indicates that some RAD-converted housing developments have seen an increase in their annual eviction rates. Evictions that leave individuals homeless or lead to other violations of human rights violate the human right to housing. Given the vulnerable population public housing serves, increases in evictions raise concerns over human rights.",homeless,4,4,False,True,1,0
baltimore,LETTER TO US SENATE BANKING COMMITTEE AND US HOUSE FINANCIAL SERVICES COMMITTEE,2021-08-31T00:00:00Z,States News Service,The Baltimore Sun,"3 See Public and Affordable Housing Research Corporation and the National Low Income Housing Coalition, 2020 Picture of Preservation, accessed August 27, 2021, p.13 see also Vincent J. Reina and Ben Winter, Safety Net? The Use of Vouchers When a Place-Based Rental Subsidy Ends Urban Studies 5610 2093 2019 doi 10.11770042098018782407 National Council of State Housing Agencies, Proposal to Prevent the Loss of Affordable Housing, June 10, 2019, accessed August 30, 2021.",affordable housing,2,2,False,True,1,0
baltimore,Former Brooklyn Resident Association Leaders Speak Out Against Proposed Menthol Ban In New York State Legislature,2023-04-11T00:00:00Z,MENAFN - Press Releases (English),The Baltimore Sun,"News coverage and public outcry stopped the eviction, but you can see how this policy would disproportionately target the Black community, opening us up to more scrutiny from police and further jeopardizing our safety, said former president of the Rutland Houses Resident Association, John Prince. We are calling on Gov. Hochul, members of the New York Senate, and New York Assembly to focus on bringing down crime rates, investing in affordable housing, and creating a more livable New York. A ban on menthol, will undoubtedly create another problem in our community during a time in which were trying to recover from the war on drugs, added Lillian Marshall, former chair of the Brooklyn South Resident Association.",affordable housing,8,3,True,True,1,0
baltimore,Sandy Spring Bank Named Top Bank by Forbes,2022-03-03T00:00:00Z,Contify Banking News,The Baltimore Sun,"Sandy Spring Bank donated approximately half a million dollars throughout the Banks footprint to more than 100 organizations whose missions align with the Banks community giving pillars of financial literacy and education, affordable housing and health and wellness. Throughout the year, Sandy Spring Bank employees volunteered more than 6,300 hours with local organizations that are meaningful to them.",affordable housing,2,2,False,True,1,0
baltimore,Democrats Care More About Illegal Aliens Than,2020-02-15T00:00:00Z,Granite Grok,The Baltimore Sun,"Feb 15, 2020 Granite Grok Delivered by Newstex Why do Democrats care more about illegal aliens than homeless Americans1 in the streets? Thats the Scot Presler question. Mr. Presler2 is the man who has been voluntarily cleaning up garbage accumulated in Democrat-run cities. Hes not drawing big crowds, but the question is still pretty poignant. Answering the questionThe Democratic Party3 is actively promoting expansion of sanctuary policies.",homeless,5,5,False,True,1,0
baltimore,Democrats Care More About Illegal Aliens Than,2020-02-15T00:00:00Z,Granite Grok,The Baltimore Sun,"They are all in on giving illegals free health care and drivers licenses4. But why are we doing for illegal aliens when we have not taken care of homeless Americans5? Why do we treat homeless Americans worse6 than the ASPCA treats stray or abused animals? The hallmark of our West Coast cities7 is their homeless people. Presler noted California is one of the biggest economies in the world8. With that said, its capital, Sacramento would rather cater to illegals instead of homeless Americans9. California is a sanctuary state10.",homeless,47,7,True,True,3,0
