Identifier,FileName,TranscriptDownloadStatus,TextTranscriptDownloadStatus,AiDownloadStatus
81dbe770-9943-41b7-80a5-d867555d3983,09_15_2020_buffalo_meeting_minutes.mp3,,Succeed,
6bbdba36-03c8-4e84-adb1-04a25ed74611,09_21_2021_buffalo_meeting_minutes.mp3,,Succeed,
b39e787a-002b-4d64-a8a6-50626cd101f4,09_06_2022_buffalo_meeting_minutes.mp3,,Succeed,
dfa74db7-f453-4303-8032-7173ea652239,09_19_2023_buffalo_meeting_minutes.mp3,,Succeed,
8973aeb8-9e4d-4cdc-942a-1bf16d428d3a,10_01_2024_buffalo_meeting_minutes.mp3,,Succeed,
2048ae62-8cae-4cbb-989d-faeda53208c8,09_25_2018_buffalo_meeting_minutes.mp3,,Succeed,
7f2eee04-55eb-4cb9-a074-4c0bb6922af0,09_19_2017_buffalo_meeting_minutes.mp3,,Succeed,
0f449e30-9445-40e9-8348-6b36a0b5d6d9,09_20_2022_buffalo_meeting_minutes.mp3,,Succeed,
85d54617-2060-4344-8816-d997918121f5,09_18_2018_buffalo_meeting_minutes.mp3,,Succeed,
98541fd6-4209-4184-956f-7c304e3471f0,09_04_2018_buffalo_meeting_minutes.mp3,,Succeed,
71538bdc-4411-4275-a152-37c1752b346e,09_05_2023_buffalo_meeting_minutes.mp3,,Succeed,
188fbd98-dde1-4fff-8bc7-66a8c89720d2,07_25_2023_buffalo_meeting_minutes.mp3,,Succeed,
4a38f3bb-0315-49e0-81f2-fda21215f23d,09_01_2020_buffalo_meeting_minutes.mp3,,Succeed,
a51990b6-f1b5-4c6d-958c-e87dc7487acc,09_07_2021_buffalo_meeting_minutes.mp3,,Succeed,
1bfe7a07-31ed-430a-bd80-2fbeb39c2e99,09_05_2017_buffalo_meeting_minutes.mp3,,Succeed,
9030ca15-10c0-42cc-9487-1e1dc6025662,09_03_2024_buffalo_meeting_minutes.mp3,,Succeed,
8f1bfb82-f57d-4afa-a8c3-bedd0c74387b,07_27_2023_buffalo_meeting_minutes.mp3,,Succeed,
69e84eac-5577-4d51-83f5-f285d7e8c6e4,07_25_2017_buffalo_meeting_minutes.mp3,,Succeed,
1dc2189d-8685-403f-bbfb-8fc910ae5c0e,07_30_2024_buffalo_meeting_minutes.mp3,,Succeed,
99f2e18f-dabe-4181-bd9e-f2d80d86dc54,07_21_2020_buffalo_meeting_minutes.mp3,,Succeed,
48129b27-8b72-46c6-b205-4dd05ea9dfc0,07_28_2020_buffalo_meeting_minutes.mp3,,Succeed,
1d632ae5-5b5d-4929-b65c-d22d798cfb81,07_20_2021_buffalo_meeting_minutes.mp3,,Succeed,
c961bb88-8122-468a-ad6a-fbaa94ccc899,07_26_2022_buffalo_meeting_minutes.mp3,,Succeed,
b4d71e98-8c70-406b-a884-f9b0e20793d2,07_27_2021_buffalo_meeting_minutes.mp3,,Succeed,
6e62e170-92c3-44de-9bea-fd17cbb0fd45,07_23_2024_buffalo_meeting_minutes.mp3,,Succeed,
3538bc45-cf87-4448-8a72-6effc9401420,07_23_2019_buffalo_meeting_minutes.mp3,,Succeed,
a68e6d7e-c712-4897-80fb-cf5f149568f8,07_24_2018_buffalo_meeting_minutes.mp3,,Succeed,
f5800f6a-bf15-4106-a843-6d148dbb2af9,07_12_2022_buffalo_meeting_minutes.mp3,,Succeed,
3df4f9f9-5f77-45bf-879c-3d770a6bcd0a,07_11_2023_buffalo_meeting_minutes.mp3,,Succeed,
7325088f-5590-4705-a8b3-9a597ddd044c,07_11_2017_buffalo_meeting_minutes.mp3,,Succeed,
1439377d-d520-42ac-aca7-5d00b536a1c5,07_09_2024_buffalo_meeting_minutes.mp3,,Succeed,
f5de810f-eed3-4b16-a44d-af475a26d713,07_10_2018_buffalo_meeting_minutes.mp3,,Succeed,
3c0e54d3-a39e-4ea7-93d2-312849b69509,07_19_2022_buffalo_meeting_minutes.mp3,,Succeed,
d7303a7d-7e33-4667-8e5b-162a4084e591,07_18_2023_buffalo_meeting_minutes.mp3,,Succeed,
99b3b924-d9db-4f75-9553-279751f47389,07_09_2019_buffalo_meeting_minutes.mp3,,Succeed,
c48d8feb-34d4-4a4a-acd6-11297c6a9650,07_07_2020_buffalo_meeting_minutes.mp3,,Succeed,
47b248e2-6849-4d47-a34d-56e214b963a8,06_28_2022_buffalo_meeting_minutes.mp3,,Succeed,
4d52380e-2761-49a8-bcc5-955a44907759,07_06_2021_buffalo_meeting_minutes.mp3,,Succeed,
c674f078-33b2-44b6-b5c0-abd68676380f,06_27_2023_buffalo_meeting_minutes.mp3,,Succeed,
bd796a73-ff52-49ac-ad78-2c0497b9e034,06_23_2020_buffalo_meeting_minutes.mp3,,Succeed,
8e5f48d3-bcca-4f37-af9e-f1f995466f9b,06_26_2018_buffalo_meeting_minutes.mp3,,Succeed,
d120b336-35ed-42ad-82bd-2e47034c6699,06_25_2024_buffalo_meeting_minutes.mp3,,Succeed,
10090d76-2de4-4d52-b33c-c884863fc989,06_27_2017_buffalo_meeting_minutes.mp3,,Succeed,
de5ae5c4-ca8a-437a-9110-1d7e2458d643,06_13_2023_buffalo_meeting_minutes.mp3,,Succeed,
9e7f314f-f9e6-4e3b-9361-d2ed6bc26cc5,06_22_2021_buffalo_meeting_minutes.mp3,,Succeed,
fcb3a1c2-6b49-48c1-9b66-6794ab2efe19,06_14_2022_buffalo_meeting_minutes.mp3,,Succeed,
e6083856-3ea4-4e7f-81ff-421321fe0699,06_09_2020_buffalo_meeting_minutes.mp3,,Succeed,
f32c5b62-aca3-4278-80e6-273977d42e12,06_08_2021_buffalo_meeting_minutes.mp3,,Succeed,
2aaf6ce5-30e2-4cfd-b262-be4244348b54,06_12_2018_buffalo_meeting_minutes.mp3,,Succeed,
08bde648-11f9-486a-b447-9644251eb8db,06_20_2017_buffalo_meeting_minutes.mp3,,Succeed,
ead0770c-cbc6-448d-9eb4-603c642bfad7,05_31_2022_buffalo_meeting_minutes.mp3,,Succeed,
98d90c65-c9d6-4c8c-98b5-6fb48aa563c7,06_13_2017_buffalo_meeting_minutes.mp3,,Succeed,
9397e110-aa6d-4a57-bb25-694ed8d3f637,06_11_2024_buffalo_meeting_minutes.mp3,,Succeed,
986c64a8-cba5-4b87-80fb-9ddef650f71c,06_11_2019_buffalo_meeting_minutes.mp3,,Succeed,
5873546e-b40d-44b2-8602-aaeb4e197b27,05_30_2023_buffalo_meeting_minutes.mp3,,Succeed,
36de923d-d3d5-4823-9c1e-5129825e4a56,05_30_2017_buffalo_meeting_minutes.mp3,,Succeed,
784f9de4-daaa-46c8-bc5a-7826e523901e,06_06_2023_buffalo_meeting_minutes.mp3,,Succeed,
818d4eee-ecf6-496f-aa39-3b079fa9ee53,05_28_2019_buffalo_meeting_minutes.mp3,,Succeed,
a284e5c3-d482-4c4c-ac77-a22d47431ef0,05_21_2020_buffalo_meeting_minutes.mp3,,Succeed,
f16703d9-9b14-49e6-87ef-b17cbfd46673,05_29_2018_buffalo_meeting_minutes.mp3,,Succeed,
9d265b30-f46f-47c0-b7e5-622a25b56ccc,05_17_2022_buffalo_meeting_minutes.mp3,,Succeed,
96757544-f107-4771-a7e8-cfca46a96806,05_22_2024_buffalo_meeting_minutes.mp3,,Succeed,
43b7ca32-3bd2-4e80-bb9e-99a02b3ff939,05_25_2021_buffalo_meeting_minutes.mp3,,Succeed,
edb72e93-b17a-4b63-9a06-2d98f3d440ca,05_16_2017_buffalo_meeting_minutes.mp3,,Succeed,
e125586e-d9aa-4a89-9ed0-95ed68a2888a,05_20_2021_buffalo_meeting_minutes.mp3,,Succeed,
ef876277-2c23-402a-89f5-65e03080cb65,05_16_2023_buffalo_meeting_minutes.mp3,,Succeed,
ed64bdaf-9922-41a4-a6e0-427c8d8cbe2a,05_15_2018_buffalo_meeting_minutes.mp3,,Succeed,
1db25e73-4063-4b2f-94d3-d88a7b4d45ff,05_14_2019_buffalo_meeting_minutes.mp3,,Succeed,
09610478-4d04-44c6-b87b-7177997e5d31,05_15_2024_buffalo_meeting_minutes.mp3,,Succeed,
9b8fbc8c-daa0-4ed3-92a5-c20a312046d9,05_11_2021_buffalo_meeting_minutes.mp3,,Succeed,
a540cba8-7806-4081-b464-154983e86251,05_16_2019_buffalo_meeting_minutes.mp3,,Succeed,
45c85b6a-0202-440f-a53b-0170775f2942,05_12_2020_buffalo_meeting_minutes.mp3,,Succeed,
ed6254bb-b4a2-4c00-a73c-1e06911bb170,05_02_2023_buffalo_meeting_minutes.mp3,,Succeed,
4024ef4d-793c-4c29-9ba7-ea46079a914e,05_03_2022_buffalo_meeting_minutes.mp3,,Succeed,
f951d00b-40a0-4238-908f-71a6921ec780,05_13_2020_buffalo_meeting_minutes.mp3,,Succeed,
031a1e9d-2a8c-4154-942b-b3fdc18c74bb,05_02_2017_buffalo_meeting_minutes.mp3,,Succeed,
3df15dd2-c1f3-47aa-a4ac-33b87ebf08d0,04_30_2024_buffalo_meeting_minutes.mp3,,Succeed,
b309f772-130d-4bf8-8ebd-0e710eda92fe,05_01_2018_buffalo_meeting_minutes.mp3,,Succeed,
9d7e199f-fd93-4a50-ae1e-63c91be77143,05_08_2024_buffalo_meeting_minutes.mp3,,Succeed,
468c20da-abc8-4b48-a699-262fbc1781ce,05_02_2022_buffalo_meeting_minutes.mp3,,Succeed,
69ff5584-ff7d-49c0-9ed0-d0dfc36ca3ee,04_27_2021_buffalo_meeting_minutes.mp3,,Succeed,
950ac3df-7211-45e4-a095-dd37f75554f2,05_01_2024_buffalo_meeting_minutes.mp3,,Succeed,
2d06f41c-c79a-44ec-a5ca-5d105d0bcd66,04_28_2020_buffalo_meeting_minutes.mp3,,Succeed,
87ad8daf-f7e2-4b4f-a97c-4d9f7e13f2c8,05_01_2020_buffalo_meeting_minutes.mp3,,Succeed,
