Identifier,FileName,TranscriptDownloadStatus,TextTranscriptDownloadStatus,AiDownloadStatus
e45d2da0-d223-4a0a-ae79-c0860dfd0e7b,07_02_2019_fayetteville_meeting_minutes.mp3,,Succeed,
1caf04b6-b1f7-49e6-b2f7-f2a35d54d9e3,07_14_2020_fayetteville_meeting_minutes.mp3,,Succeed,
18b9f6ba-f787-4f92-bede-b98d65a63240,07_06_2017_fayetteville_meeting_minutes.mp3,,Succeed,
27502f2a-128e-4959-905c-0eff72cd634f,07_05_2022_fayetteville_meeting_minutes.mp3,,Succeed,
b4cb59ab-146f-47c2-b06e-729be74f0264,07_06_2021_fayetteville_meeting_minutes.mp3,,Succeed,
992d0ff3-6197-42f3-8375-e9d54698516a,07_05_2016_fayetteville_meeting_minutes.mp3,,Succeed,
3b31c0ab-232d-40d3-ab0c-2de8d9d25ab9,07_02_2024_fayetteville_meeting_minutes.mp3,,Succeed,
5a4dd0b7-bbf5-4247-beaf-5b16e8a77eef,06_21_2022_fayetteville_meeting_minutes.mp3,,Succeed,
a20ad5c4-17d1-41b5-a968-0e686c10b87b,06_21_2016_fayetteville_meeting_minutes.mp3,,Succeed,
087c0fee-041a-4bec-a696-2f9eef849cfa,06_20_2023_fayetteville_meeting_minutes.mp3,,Succeed,
eab74b79-2b3a-4fcd-a9ac-87f69315548a,07_03_2018_fayetteville_meeting_minutes.mp3,,Succeed,
d0eb8805-7946-4501-a2ef-c81f7a54c73b,06_16_2015_fayetteville_meeting_minutes.mp3,,Succeed,
c5c937fe-988d-4f08-84f4-d4f0f30bf15f,06_16_2020_fayetteville_meeting_minutes.mp3,,Succeed,
25ec89e1-61bd-41e0-80a3-72e279050fb0,06_19_2018_fayetteville_meeting_minutes.mp3,,Succeed,
3f4d159f-5c84-45c9-963b-aee23c55cf97,06_20_2017_fayetteville_meeting_minutes.mp3,,Succeed,
ed187959-a742-42b6-b70a-603eacdfe147,06_07_2022_fayetteville_meeting_minutes.mp3,,Succeed,
b241996a-005f-4281-9738-18892ba96a15,06_18_2019_fayetteville_meeting_minutes.mp3,,Succeed,
65c81954-eda8-4a44-baac-3e2de402405b,06_06_2023_fayetteville_meeting_minutes.mp3,,Succeed,
fbca2459-b77a-4682-a9ba-55df10acef5e,06_15_2021_fayetteville_meeting_minutes.mp3,,Succeed,
12284b55-a031-4621-b497-302e2b12ff32,06_04_2020_fayetteville_meeting_minutes.mp3,,Succeed,
d96ade32-8ae8-442a-a724-4f575722d34f,06_06_2017_fayetteville_meeting_minutes.mp3,,Succeed,
30eecf06-1529-4e06-91aa-3b82c8c93594,06_07_2016_fayetteville_meeting_minutes.mp3,,Succeed,
ebd04d7e-e378-4364-af91-3964a9f3d79f,06_05_2018_fayetteville_meeting_minutes.mp3,,Succeed,
84afce0a-3fb8-4274-a2bc-ebf7959464b0,06_02_2015_fayetteville_meeting_minutes.mp3,,Succeed,
a5b78d85-5420-4b1e-b902-42e8c83631c9,05_21_2024_fayetteville_meeting_minutes.mp3,,Succeed,
7201edaa-dbac-44e5-b5a8-e11b5239ec8d,06_01_2021_fayetteville_meeting_minutes.mp3,,Succeed,
87ed68e0-0bf7-4ddf-8973-5d92505fca39,05_19_2020_fayetteville_meeting_minutes.mp3,,Succeed,
f104cf5c-ea0f-4e36-80be-a85897b2ab49,05_18_2021_fayetteville_meeting_minutes.mp3,,Succeed,
d9422805-3b81-4b82-bd8a-60b26ca365a3,05_21_2019_fayetteville_meeting_minutes.mp3,,Succeed,
c6b83cbd-6195-4d03-a8fb-95347eada517,05_16_2017_fayetteville_meeting_minutes.mp3,,Succeed,
e7e2f115-52a0-4e15-a60e-c3c7fd9bb08e,05_17_2016_fayetteville_meeting_minutes.mp3,,Succeed,
f407fa1b-6c23-46f3-8a2a-804550eb3035,05_19_2015_fayetteville_meeting_minutes.mp3,,Succeed,
ee833da7-7479-4d3d-8668-7d69f5b9ca2f,05_16_2023_fayetteville_meeting_minutes.mp3,,Succeed,
158a9d8e-590a-4535-bb70-3dbcefacc065,05_17_2022_fayetteville_meeting_minutes.mp3,,Succeed,
f80df874-ef7c-4eae-bf2c-ed4c4d55ffc3,05_05_2020_fayetteville_meeting_minutes.mp3,,Succeed,
1e8f659b-7146-40e9-bdb3-c84954ca2a98,05_07_2019_fayetteville_meeting_minutes.mp3,,Succeed,
337ef779-cfd4-4f27-9607-944c20cb04d4,05_04_2021_fayetteville_meeting_minutes.mp3,,Succeed,
c9cdf1a9-04b4-406c-920f-48679dcb06df,05_15_2018_fayetteville_meeting_minutes.mp3,,Succeed,
6cb2c442-b8da-4ace-b8d7-98e7815734bb,05_03_2022_fayetteville_meeting_minutes.mp3,,Succeed,
f1d88276-e240-40a2-8af5-c986e4d34c41,05_05_2015_fayetteville_meeting_minutes.mp3,,Succeed,
6dd7141d-5b34-4771-aca4-a379330a7d26,05_01_2018_fayetteville_meeting_minutes.mp3,,Succeed,
844c1846-0e00-43f5-a90d-916836f3c318,05_02_2017_fayetteville_meeting_minutes.mp3,,Succeed,
c3c217d2-7aaa-489b-a8c2-2d62b525a042,04_20_2021_fayetteville_meeting_minutes.mp3,,Succeed,
5b85005b-f2a7-400f-bd57-7dfa770f0fa5,05_03_2016_fayetteville_meeting_minutes.mp3,,Succeed,
21a47e81-f91d-427b-bd56-3c28a2d38f49,04_21_2020_fayetteville_meeting_minutes.mp3,,Succeed,
8f3dcf64-985e-4ed2-b899-cf14acfc07f1,04_19_2022_fayetteville_meeting_minutes.mp3,,Succeed,
35cd0bf8-3934-4cb5-8872-341d22642731,04_17_2018_fayetteville_meeting_minutes.mp3,,Succeed,
bc16baad-a8d2-465c-a289-9acd2faa7703,04_21_2015_fayetteville_meeting_minutes.mp3,,Succeed,
bf3e0803-d44a-4fa4-99a0-21d92b2edb34,04_16_2024_fayetteville_meeting_minutes.mp3,,Succeed,
f47fd5f5-d2c9-40d8-8591-ab1e3e7c3525,04_18_2017_fayetteville_meeting_minutes.mp3,,Succeed,
c8cfd5da-eefc-417f-beda-02b2cdd2e731,04_06_2021_fayetteville_meeting_minutes.mp3,,Succeed,
a2e99079-e5e9-44d2-92d5-84bcfafe99ee,04_16_2019_fayetteville_meeting_minutes.mp3,,Succeed,
50d2fb50-ce8c-484f-906d-cfc0e2366071,04_19_2016_fayetteville_meeting_minutes.mp3,,Succeed,
2a6b3aa0-c6f7-4ad9-b19e-32aa772d292b,04_07_2015_fayetteville_meeting_minutes.mp3,,Succeed,
c9310ad9-f866-4970-971c-1711cbc97531,04_02_2024_fayetteville_meeting_minutes.mp3,,Succeed,
fa180585-e809-4c18-a9b5-8eb86223a0bf,04_07_2020_fayetteville_meeting_minutes.mp3,,Succeed,
78e2fc8e-f440-4331-8f51-4249340d9101,04_02_2019_fayetteville_meeting_minutes.mp3,,Succeed,
f69dd308-9d70-4ef8-9be3-6d88a93a7e60,04_04_2023_fayetteville_meeting_minutes.mp3,,Succeed,
769c33f2-df22-4476-a4c5-097e80e52996,04_05_2016_fayetteville_meeting_minutes.mp3,,Succeed,
