Identifier,FileName,TranscriptDownloadStatus,TextTranscriptDownloadStatus,AiDownloadStatus
4fdf43aa-1b8d-4cab-b18e-3ca3a17c08d2,01_03_2024_elpaso_meeting_minutes_compressed.mp3,,Succeed,
339661ef-231a-4de0-91ca-cbe87052fae5,01_04_2022_elpaso_meeting_minutes_compressed.mp3,,Succeed,
8743e77c-a4dd-477e-ad9b-02bea9726e86,03_12_2024_elpaso_meeting_minutes_compressed.mp3,,Succeed,
ddfa50d0-de98-4919-9b1c-e67332c8cfda,02_13_2024_elpaso_meeting_minutes_compressed.mp3,,Succeed,
4f1a6af1-034e-4af1-ab6c-b03cdc70359c,03_28_2023_elpaso_meeting_minutes_compressed.mp3,,Succeed,
2a19005a-20d6-43c8-9daa-c1e3ffa2cf8e,03_14_2023_elpaso_meeting_minutes_compressed.mp3,,Succeed,
2c0c3101-46d6-43f3-8240-521529af658e,04_23_2024_elpaso_meeting_minutes_compressed.mp3,,Succeed,
47eadffa-eabc-45be-9613-5f4d46373180,04_25_2023_elpaso_meeting_minutes_compressed.mp3,,Succeed,
a7e1ee0b-bd22-46cb-a9c9-f17131bab66f,05_24_2022_elpaso_meeting_minutes_compressed.mp3,,Succeed,
3eec8a8f-7d04-4a02-bb46-60eca324b50e,04_26_2022_elpaso_meeting_minutes_compressed.mp3,,Succeed,
295ef52c-03d3-4ade-a2dc-9986d1b2c5c4,06_22_2021_elpaso_meeting_minutes_compressed.mp3,,Succeed,
a2efd578-8eb1-4e50-bcc4-ab29fedd7995,08_02_2022_elpaso_meeting_minutes_compressed.mp3,,Succeed,
d9fe77a5-1437-4c4d-837d-19f06b1a36f5,08_31_2021_elpaso_meeting_minutes_compressed.mp3,,Succeed,
9d8a81c9-5b48-4512-848a-f9250e9d4c55,07_02_2024_elpaso_meeting_minutes_compressed.mp3,,Succeed,
7fb8e1cb-558a-4bdc-bcf1-3bc6effcd1e0,09_12_2023_elpaso_meeting_minutes_compressed.mp3,,Succeed,
d507dd0e-704e-4323-a4c1-939cb5b7523b,01_17_2024_elpaso_meeting_minutes.mp3,,Succeed,
6eb8d9d8-e0f3-46dc-91bc-fab520d49d2b,11_07_2023_elpaso_meeting_minutes_compressed.mp3,,Succeed,
83add446-8401-4e3f-8064-cc32f6403f8e,10_11_2022_elpaso_meeting_minutes_compressed.mp3,,Succeed,
4d6e7050-1e1e-4de0-b19f-94c270861054,09_28_2021_elpaso_meeting_minutes_compressed.mp3,,Succeed,
6041d447-10a8-4635-8430-ca22bdcea597,02_02_2021_elpaso_meeting_minutes.mp3,,Succeed,
2fef1709-5dae-480d-a9b4-8b3f168af6bd,02_15_2022_elpaso_meeting_minutes.mp3,,Succeed,
c7b3a3b2-7386-4509-b7bc-a92d1d8523eb,10_25_2022_elpaso_meeting_minutes_compressed.mp3,,Succeed,
a83623c6-764a-4af3-acea-39e94a1fad70,02_27_2024_elpaso_meeting_minutes.mp3,,Succeed,
a7c557bc-b58d-417c-a4d1-b72da19111bf,01_18_2023_elpaso_meeting_minutes.mp3,,Succeed,
14e4c041-6bb4-4ea7-940e-d231fa9edbb3,02_01_2022_elpaso_meeting_minutes.mp3,,Succeed,
44d0afbb-cb64-4d51-ac37-453e0f63a3d4,02_16_2021_elpaso_meeting_minutes.mp3,,Succeed,
eb6f9859-25af-4c38-82c7-52751691bd5b,03_16_2021_elpaso_meeting_minutes.mp3,,Succeed,
17b90dfa-1c8a-497c-9eeb-cb0ceacc9b67,03_02_2021_elpaso_meeting_minutes.mp3,,Succeed,
ef9fb950-9899-4f86-8595-2835eb70dd26,01_19_2022_elpaso_meeting_minutes.mp3,,Succeed,
0e7c3962-89a4-41f4-b832-dbeb4ff4e1db,03_15_2022_elpaso_meeting_minutes.mp3,,Succeed,
0f089394-52a0-47ed-854d-5393fea0d2c6,03_01_2022_elpaso_meeting_minutes.mp3,,Succeed,
2bbcc026-7b39-4c41-965b-12ccbec75c89,03_26_2024_elpaso_meeting_minutes.mp3,,Succeed,
2a4f1a35-0052-4bb9-91e8-0375884c15b4,03_30_2021_elpaso_meeting_minutes.mp3,,Succeed,
6a2c104d-0046-42f2-ae6e-3ad263b1bcb5,04_09_2024_elpaso_meeting_minutes.mp3,,Succeed,
7b5b79db-d295-4380-96ef-7cf81b015cd9,04_27_2021_elpaso_meeting_minutes.mp3,,Succeed,
a3b5cbed-7fa9-4302-9a80-aa120c1fd637,04_13_2021_elpaso_meeting_minutes.mp3,,Succeed,
02ba23dd-dd00-4719-9543-4ef2e4130c8a,04_12_2022_elpaso_meeting_minutes.mp3,,Succeed,
46099e61-536b-4381-bb17-cc0add00d998,05_25_2021_elpaso_meeting_minutes.mp3,,Succeed,
45f2a2be-15d5-4d9b-bd36-eae38144d4ae,06_04_2024_elpaso_meeting_minutes.mp3,,Succeed,
8ecf4cbf-10be-4c11-8e6f-9f5eaff36be6,05_23_2023_elpaso_meeting_minutes.mp3,,Succeed,
b91be4fb-c630-40b6-85ee-afe3605697e8,05_11_2021_elpaso_meeting_minutes.mp3,,Succeed,
a1d39b82-8b1b-4ab4-9b2b-8e43daa8fdf3,05_09_2023_elpaso_meeting_minutes.mp3,,Succeed,
3e1860ea-9d69-4382-851c-beffaac29197,06_11_2024_elpaso_meeting_minutes.mp3,,Succeed,
4896abc9-f0e2-4136-b0b9-55592ba09c72,05_21_2024_elpaso_meeting_minutes.mp3,,Succeed,
d24a2723-d7cd-477a-b7a4-19306273dcb1,07_20_2021_elpaso_meeting_minutes.mp3,,Succeed,
41f2ea63-258a-4b54-ad9b-b3ff946bc750,06_06_2023_elpaso_meeting_minutes.mp3,,Succeed,
191ad459-67ee-425a-b92c-0ce90c2e249e,07_30_2024_elpaso_meeting_minutes.mp3,,Succeed,
efe4223f-d201-43cf-bf43-3cb43a732ab0,06_08_2021_elpaso_meeting_minutes.mp3,,Succeed,
e5ed3459-95e9-4fb3-9aa4-d15ddbed601d,06_07_2022_elpaso_meeting_minutes.mp3,,Succeed,
ead3e8c4-0f39-414b-8202-3c079d0fdb71,07_07_2021_elpaso_meeting_minutes.mp3,,Succeed,
9b4f15d8-f78d-4d2f-8fd8-baf9014e2c3b,07_05_2023_elpaso_meeting_minutes.mp3,,Succeed,
31ec27fa-8576-4e92-a7eb-af3833ce7b26,08_03_2021_elpaso_meeting_minutes.mp3,,Succeed,
68e0eb5f-877a-4daa-8928-0ed15157f3d7,07_16_2024_elpaso_meeting_minutes.mp3,,Succeed,
e9deace6-e422-4aff-8064-3a92728e4d9f,08_17_2021_elpaso_meeting_minutes.mp3,,Succeed,
8a74fc7c-b54d-4acb-b0d5-6b69438fcf51,08_13_2024_elpaso_meeting_minutes.mp3,,Succeed,
dac60656-5e40-4e66-9b5b-4f89ef0ac835,08_16_2022_elpaso_meeting_minutes.mp3,,Succeed,
c0554446-b119-4c5c-b9d0-b0bcc5f47a9c,08_23_2022_elpaso_meeting_minutes.mp3,,Succeed,
5a536bb0-ff6d-45a0-a5fb-3e0d1f287986,09_26_2023_elpaso_meeting_minutes.mp3,,Succeed,
b58e92e6-aced-488c-badf-11d52d794ff5,08_30_2022_elpaso_meeting_minutes.mp3,,Succeed,
ce5b6bac-5008-45b7-a1ee-e08a08b3e03b,09_13_2022_elpaso_meeting_minutes.mp3,,Succeed,
417a918d-937c-4c26-b0cb-762aab9791c7,09_14_2021_elpaso_meeting_minutes.mp3,,Succeed,
c70a907c-416e-42c0-a6e8-58a3962d2a8a,08_24_2021_elpaso_meeting_minutes.mp3,,Succeed,
b8320c92-edea-4052-bdf1-c0d3af2242f4,10_10_2023_elpaso_meeting_minutes.mp3,,Succeed,
243c4c2f-5c0e-4727-a53e-cd51b32d1fdd,11_19_2024_elpaso_meeting_minutes.mp3,,Succeed,
edbd836f-c0d4-4831-8ec0-3b3056e23e5e,10_12_2021_elpaso_meeting_minutes.mp3,,Succeed,
e20c99d6-78ff-441a-83e3-0f129f09b865,12_03_2024_elpaso_meeting_minutes.mp3,,Succeed,
c7197e06-6b06-4885-b2f2-18eb5a26ea31,11_12_2024_elpaso_meeting_minutes.mp3,,Succeed,
2658fcdc-615b-4380-9446-9fe53afb9f6a,10_24_2023_elpaso_meeting_minutes.mp3,,Succeed,
09873a96-4ddd-4d30-9d02-05426932ebe2,12_14_2021_elpaso_meeting_minutes.mp3,,Succeed,
92c19fa3-678c-4c7c-95ab-82c6e3b7940b,12_07_2021_elpaso_meeting_minutes.mp3,,Succeed,
b7a38a13-4d73-4b4b-b2a2-c363a7034780,12_12_2023_elpaso_meeting_minutes.mp3,,Succeed,
cd245040-02c5-4984-afca-9237713d8a73,12_05_2023_elpaso_meeting_minutes.mp3,,Succeed,
b70ddded-829e-49ed-aa94-334671166531,11_21_2023_elpaso_meeting_minutes.mp3,,Succeed,
77c54215-5192-4d33-ab82-98d50823b02e,12_15_2020_elpaso_meeting_minutes.mp3,,Succeed,
